"indicatorId","source","date","wardId","value"
290,"Nomis","2014-05","20725",95
290,"Nomis","2014-05","20726",70
290,"Nomis","2014-05","20727",50
290,"Nomis","2014-05","20728",50
290,"Nomis","2014-05","20729",130
290,"Nomis","2014-05","20730",130
290,"Nomis","2014-05","20731",185
290,"Nomis","2014-05","20732",145
290,"Nomis","2014-05","20733",255
290,"Nomis","2014-05","20734",215
311,"Nomis","2014-05","20718",155
311,"Nomis","2014-05","20719",210
311,"Nomis","2014-05","20720",215
311,"Nomis","2014-05","20721",715
311,"Nomis","2014-05","20722",155
311,"Nomis","2014-05","20723",135
311,"Nomis","2014-05","20724",760
311,"Nomis","2014-05","20725",175
311,"Nomis","2014-05","20726",185
311,"Nomis","2014-05","20727",120
311,"Nomis","2014-05","20728",115
311,"Nomis","2014-05","20729",210
311,"Nomis","2014-05","20730",365
311,"Nomis","2014-05","20731",350
311,"Nomis","2014-05","20732",210
311,"Nomis","2014-05","20733",590
311,"Nomis","2014-05","20734",585
312,"Nomis","2014-05","20718",15
312,"Nomis","2014-05","20719",50
312,"Nomis","2014-05","20720",65
312,"Nomis","2014-05","20721",160
312,"Nomis","2014-05","20722",25
312,"Nomis","2014-05","20723",25
312,"Nomis","2014-05","20724",180
312,"Nomis","2014-05","20725",45
312,"Nomis","2014-05","20726",25
312,"Nomis","2014-05","20727",10
312,"Nomis","2014-05","20728",35
312,"Nomis","2014-05","20729",30
312,"Nomis","2014-05","20730",55
312,"Nomis","2014-05","20731",75
312,"Nomis","2014-05","20732",20
312,"Nomis","2014-05","20733",110
312,"Nomis","2014-05","20734",130
313,"Nomis","2014-05","20718",110
313,"Nomis","2014-05","20719",125
313,"Nomis","2014-05","20720",110
313,"Nomis","2014-05","20721",420
313,"Nomis","2014-05","20722",105
313,"Nomis","2014-05","20723",85
313,"Nomis","2014-05","20724",445
313,"Nomis","2014-05","20725",100
313,"Nomis","2014-05","20726",105
313,"Nomis","2014-05","20727",80
313,"Nomis","2014-05","20728",60
313,"Nomis","2014-05","20729",140
313,"Nomis","2014-05","20730",250
313,"Nomis","2014-05","20731",215
313,"Nomis","2014-05","20732",135
313,"Nomis","2014-05","20733",355
313,"Nomis","2014-05","20734",350
314,"Nomis","2014-05","20718",30
314,"Nomis","2014-05","20719",35
314,"Nomis","2014-05","20720",35
314,"Nomis","2014-05","20721",120
314,"Nomis","2014-05","20722",25
314,"Nomis","2014-05","20723",15
314,"Nomis","2014-05","20724",110
314,"Nomis","2014-05","20725",30
314,"Nomis","2014-05","20726",50
314,"Nomis","2014-05","20727",30
314,"Nomis","2014-05","20728",20
314,"Nomis","2014-05","20729",35
314,"Nomis","2014-05","20730",45
314,"Nomis","2014-05","20731",60
314,"Nomis","2014-05","20732",55
314,"Nomis","2014-05","20733",105
314,"Nomis","2014-05","20734",85
315,"Nomis","2014-05","20718",0
315,"Nomis","2014-05","20719",0
315,"Nomis","2014-05","20720",5
315,"Nomis","2014-05","20721",15
315,"Nomis","2014-05","20722",0
315,"Nomis","2014-05","20723",10
315,"Nomis","2014-05","20724",25
315,"Nomis","2014-05","20725",0
315,"Nomis","2014-05","20726",5
315,"Nomis","2014-05","20727",0
315,"Nomis","2014-05","20728",0
315,"Nomis","2014-05","20729",5
315,"Nomis","2014-05","20730",15
315,"Nomis","2014-05","20731",0
315,"Nomis","2014-05","20732",0
315,"Nomis","2014-05","20733",20
315,"Nomis","2014-05","20734",20
316,"Nomis","2014-05","20718",55
316,"Nomis","2014-05","20719",65
316,"Nomis","2014-05","20720",55
316,"Nomis","2014-05","20721",135
316,"Nomis","2014-05","20722",30
316,"Nomis","2014-05","20723",25
316,"Nomis","2014-05","20724",185
316,"Nomis","2014-05","20725",50
316,"Nomis","2014-05","20726",75
316,"Nomis","2014-05","20727",60
316,"Nomis","2014-05","20728",70
316,"Nomis","2014-05","20729",45
316,"Nomis","2014-05","20730",110
316,"Nomis","2014-05","20731",80
316,"Nomis","2014-05","20732",85
316,"Nomis","2014-05","20733",130
316,"Nomis","2014-05","20734",155
317,"Nomis","2014-05","20718",100
317,"Nomis","2014-05","20719",145
317,"Nomis","2014-05","20720",160
317,"Nomis","2014-05","20721",580
317,"Nomis","2014-05","20722",125
317,"Nomis","2014-05","20723",110
317,"Nomis","2014-05","20724",575
317,"Nomis","2014-05","20725",125
317,"Nomis","2014-05","20726",110
317,"Nomis","2014-05","20727",60
317,"Nomis","2014-05","20728",45
317,"Nomis","2014-05","20729",165
317,"Nomis","2014-05","20730",255
317,"Nomis","2014-05","20731",270
317,"Nomis","2014-05","20732",125
317,"Nomis","2014-05","20733",460
317,"Nomis","2014-05","20734",430
318,"Nomis","2014-05","20718",35
318,"Nomis","2014-05","20719",50
318,"Nomis","2014-05","20720",25
318,"Nomis","2014-05","20721",80
318,"Nomis","2014-05","20722",20
318,"Nomis","2014-05","20723",30
318,"Nomis","2014-05","20724",80
318,"Nomis","2014-05","20725",40
318,"Nomis","2014-05","20726",30
318,"Nomis","2014-05","20727",20
318,"Nomis","2014-05","20728",10
318,"Nomis","2014-05","20729",25
318,"Nomis","2014-05","20730",55
318,"Nomis","2014-05","20731",40
318,"Nomis","2014-05","20732",20
318,"Nomis","2014-05","20733",90
318,"Nomis","2014-05","20734",70
319,"Nomis","2014-05","20718",15
319,"Nomis","2014-05","20719",45
319,"Nomis","2014-05","20720",10
319,"Nomis","2014-05","20721",85
319,"Nomis","2014-05","20722",15
319,"Nomis","2014-05","20723",5
319,"Nomis","2014-05","20724",65
319,"Nomis","2014-05","20725",10
319,"Nomis","2014-05","20726",10
319,"Nomis","2014-05","20727",5
319,"Nomis","2014-05","20728",15
319,"Nomis","2014-05","20729",10
319,"Nomis","2014-05","20730",25
319,"Nomis","2014-05","20731",35
319,"Nomis","2014-05","20732",20
319,"Nomis","2014-05","20733",50
319,"Nomis","2014-05","20734",65
320,"Nomis","2014-05","20718",15
320,"Nomis","2014-05","20719",30
320,"Nomis","2014-05","20720",25
320,"Nomis","2014-05","20721",140
320,"Nomis","2014-05","20722",15
320,"Nomis","2014-05","20723",15
320,"Nomis","2014-05","20724",125
320,"Nomis","2014-05","20725",10
320,"Nomis","2014-05","20726",20
320,"Nomis","2014-05","20727",15
320,"Nomis","2014-05","20728",10
320,"Nomis","2014-05","20729",30
320,"Nomis","2014-05","20730",55
320,"Nomis","2014-05","20731",55
320,"Nomis","2014-05","20732",40
320,"Nomis","2014-05","20733",55
320,"Nomis","2014-05","20734",70
321,"Nomis","2014-05","20718",35
321,"Nomis","2014-05","20719",35
321,"Nomis","2014-05","20720",40
321,"Nomis","2014-05","20721",155
321,"Nomis","2014-05","20722",40
321,"Nomis","2014-05","20723",40
321,"Nomis","2014-05","20724",175
321,"Nomis","2014-05","20725",40
321,"Nomis","2014-05","20726",35
321,"Nomis","2014-05","20727",25
321,"Nomis","2014-05","20728",10
321,"Nomis","2014-05","20729",35
321,"Nomis","2014-05","20730",70
321,"Nomis","2014-05","20731",65
321,"Nomis","2014-05","20732",40
321,"Nomis","2014-05","20733",125
321,"Nomis","2014-05","20734",125
322,"Nomis","2014-05","20718",55
322,"Nomis","2014-05","20719",50
322,"Nomis","2014-05","20720",115
322,"Nomis","2014-05","20721",255
322,"Nomis","2014-05","20722",65
322,"Nomis","2014-05","20723",45
322,"Nomis","2014-05","20724",315
322,"Nomis","2014-05","20725",75
322,"Nomis","2014-05","20726",90
322,"Nomis","2014-05","20727",55
322,"Nomis","2014-05","20728",70
322,"Nomis","2014-05","20729",110
322,"Nomis","2014-05","20730",160
322,"Nomis","2014-05","20731",155
322,"Nomis","2014-05","20732",90
322,"Nomis","2014-05","20733",270
322,"Nomis","2014-05","20734",255
323,"Nomis","2014-05","20718",0
323,"Nomis","2014-05","20719",30
323,"Nomis","2014-05","20720",15
323,"Nomis","2014-05","20721",65
323,"Nomis","2014-05","20722",10
323,"Nomis","2014-05","20723",10
323,"Nomis","2014-05","20724",50
323,"Nomis","2014-05","20725",20
323,"Nomis","2014-05","20726",15
323,"Nomis","2014-05","20727",15
323,"Nomis","2014-05","20728",0
323,"Nomis","2014-05","20729",5
323,"Nomis","2014-05","20730",20
323,"Nomis","2014-05","20731",30
323,"Nomis","2014-05","20732",20
323,"Nomis","2014-05","20733",45
323,"Nomis","2014-05","20734",65
324,"Nomis","2014-05","20718",155
324,"Nomis","2014-05","20719",180
324,"Nomis","2014-05","20720",200
324,"Nomis","2014-05","20721",650
324,"Nomis","2014-05","20722",145
324,"Nomis","2014-05","20723",125
324,"Nomis","2014-05","20724",710
324,"Nomis","2014-05","20725",155
324,"Nomis","2014-05","20726",170
324,"Nomis","2014-05","20727",105
324,"Nomis","2014-05","20728",115
324,"Nomis","2014-05","20729",205
324,"Nomis","2014-05","20730",345
324,"Nomis","2014-05","20731",320
324,"Nomis","2014-05","20732",190
324,"Nomis","2014-05","20733",545
324,"Nomis","2014-05","20734",520
325,"Nomis","2014-05","20718",60
325,"Nomis","2014-05","20719",50
325,"Nomis","2014-05","20720",60
325,"Nomis","2014-05","20721",130
325,"Nomis","2014-05","20722",30
325,"Nomis","2014-05","20723",30
325,"Nomis","2014-05","20724",200
325,"Nomis","2014-05","20725",50
325,"Nomis","2014-05","20726",90
325,"Nomis","2014-05","20727",75
325,"Nomis","2014-05","20728",50
325,"Nomis","2014-05","20729",65
325,"Nomis","2014-05","20730",95
325,"Nomis","2014-05","20731",100
325,"Nomis","2014-05","20732",100
325,"Nomis","2014-05","20733",120
325,"Nomis","2014-05","20734",140
326,"Nomis","2014-05","20718",80
326,"Nomis","2014-05","20719",110
326,"Nomis","2014-05","20720",120
326,"Nomis","2014-05","20721",430
326,"Nomis","2014-05","20722",90
326,"Nomis","2014-05","20723",80
326,"Nomis","2014-05","20724",445
326,"Nomis","2014-05","20725",95
326,"Nomis","2014-05","20726",50
326,"Nomis","2014-05","20727",30
326,"Nomis","2014-05","20728",45
326,"Nomis","2014-05","20729",125
326,"Nomis","2014-05","20730",205
326,"Nomis","2014-05","20731",170
326,"Nomis","2014-05","20732",65
326,"Nomis","2014-05","20733",325
326,"Nomis","2014-05","20734",325
327,"Nomis","2014-05","20718",15
327,"Nomis","2014-05","20719",50
327,"Nomis","2014-05","20720",35
327,"Nomis","2014-05","20721",155
327,"Nomis","2014-05","20722",35
327,"Nomis","2014-05","20723",25
327,"Nomis","2014-05","20724",115
327,"Nomis","2014-05","20725",30
327,"Nomis","2014-05","20726",45
327,"Nomis","2014-05","20727",15
327,"Nomis","2014-05","20728",20
327,"Nomis","2014-05","20729",20
327,"Nomis","2014-05","20730",65
327,"Nomis","2014-05","20731",80
327,"Nomis","2014-05","20732",45
327,"Nomis","2014-05","20733",145
327,"Nomis","2014-05","20734",120
328,"Mosaic","2014-08","20718",11525
328,"Mosaic","2014-08","20719",9535
328,"Mosaic","2014-08","20720",10990
328,"Mosaic","2014-08","20721",16324
328,"Mosaic","2014-08","20722",16834
328,"Mosaic","2014-08","20723",10564
328,"Mosaic","2014-08","20724",19616
328,"Mosaic","2014-08","20725",11119
328,"Mosaic","2014-08","20726",13379
328,"Mosaic","2014-08","20727",15772
328,"Mosaic","2014-08","20728",13828
328,"Mosaic","2014-08","20729",18404
328,"Mosaic","2014-08","20730",14801
328,"Mosaic","2014-08","20731",13114
328,"Mosaic","2014-08","20732",16283
328,"Mosaic","2014-08","20733",15322
328,"Mosaic","2014-08","20734",12111
329,"Mosaic","2014-08","20718",29.80246372
329,"Mosaic","2014-08","20719",29.34831109
329,"Mosaic","2014-08","20720",29.15611819
329,"Mosaic","2014-08","20721",28.19224908
329,"Mosaic","2014-08","20722",30.28611912
329,"Mosaic","2014-08","20723",29.78781854
329,"Mosaic","2014-08","20724",27.81253774
329,"Mosaic","2014-08","20725",29.73862218
329,"Mosaic","2014-08","20726",29.19641965
329,"Mosaic","2014-08","20727",30.09827591
329,"Mosaic","2014-08","20728",29.85678854
329,"Mosaic","2014-08","20729",28.85128621
329,"Mosaic","2014-08","20730",28.66916774
329,"Mosaic","2014-08","20731",28.6989865
329,"Mosaic","2014-08","20732",29.59092186
329,"Mosaic","2014-08","20733",28.48137322
329,"Mosaic","2014-08","20734",28.3688054
330,"Mosaic","2014-08","20718",1998.135826
330,"Mosaic","2014-08","20719",1684.841193
330,"Mosaic","2014-08","20720",1997.634067
330,"Mosaic","2014-08","20721",2439.958331
330,"Mosaic","2014-08","20722",3170.660654
330,"Mosaic","2014-08","20723",1752.241275
330,"Mosaic","2014-08","20724",2781.615401
330,"Mosaic","2014-08","20725",1998.111676
330,"Mosaic","2014-08","20726",1969.996246
330,"Mosaic","2014-08","20727",2841.354978
330,"Mosaic","2014-08","20728",2289.67066
330,"Mosaic","2014-08","20729",2640.073897
330,"Mosaic","2014-08","20730",2131.852893
330,"Mosaic","2014-08","20731",2099.012905
330,"Mosaic","2014-08","20732",2637.670917
330,"Mosaic","2014-08","20733",2631.104962
330,"Mosaic","2014-08","20734",2029.962754
331,"Mosaic","2014-08","20718",111.280553
331,"Mosaic","2014-08","20719",86.406844
331,"Mosaic","2014-08","20720",111.29872
331,"Mosaic","2014-08","20721",174.168696
331,"Mosaic","2014-08","20722",267.935596
331,"Mosaic","2014-08","20723",116.833007
331,"Mosaic","2014-08","20724",181.591949
331,"Mosaic","2014-08","20725",114.235239
331,"Mosaic","2014-08","20726",153.051328
331,"Mosaic","2014-08","20727",237.599047
331,"Mosaic","2014-08","20728",221.559726
331,"Mosaic","2014-08","20729",215.021957
331,"Mosaic","2014-08","20730",180.79397
331,"Mosaic","2014-08","20731",112.363633
331,"Mosaic","2014-08","20732",203.500883
331,"Mosaic","2014-08","20733",145.854252
331,"Mosaic","2014-08","20734",115.956916
333,"Mosaic","2014-08","20718",1106.575164
333,"Mosaic","2014-08","20719",838.430009
333,"Mosaic","2014-08","20720",751.699733
333,"Mosaic","2014-08","20721",677.9680686
333,"Mosaic","2014-08","20722",1576.620246
333,"Mosaic","2014-08","20723",949.028349
333,"Mosaic","2014-08","20724",491.5078432
333,"Mosaic","2014-08","20725",1182.399767
333,"Mosaic","2014-08","20726",735.5642457
333,"Mosaic","2014-08","20727",1238.552503
333,"Mosaic","2014-08","20728",884.4667488
333,"Mosaic","2014-08","20729",753.0736226
333,"Mosaic","2014-08","20730",606.3141761
333,"Mosaic","2014-08","20731",700.3086209
333,"Mosaic","2014-08","20732",1057.560664
333,"Mosaic","2014-08","20733",696.3445192
333,"Mosaic","2014-08","20734",580.2356907
334,"Mosaic","2014-08","20718",3251.015776
334,"Mosaic","2014-08","20719",2428.303641
334,"Mosaic","2014-08","20720",2745.318704
334,"Mosaic","2014-08","20721",2774.892953
334,"Mosaic","2014-08","20722",4641.576444
334,"Mosaic","2014-08","20723",3018.991666
334,"Mosaic","2014-08","20724",2481.10188
334,"Mosaic","2014-08","20725",3199.247718
334,"Mosaic","2014-08","20726",2943.496207
334,"Mosaic","2014-08","20727",3867.45381
334,"Mosaic","2014-08","20728",2925.945075
334,"Mosaic","2014-08","20729",3500.29126
334,"Mosaic","2014-08","20730",2867.180759
334,"Mosaic","2014-08","20731",2678.839513
334,"Mosaic","2014-08","20732",3563.142535
334,"Mosaic","2014-08","20733",2673.315438
334,"Mosaic","2014-08","20734",2162.214132
335,"Mosaic","2014-08","20718",3194.74373
335,"Mosaic","2014-08","20719",2459.879798
335,"Mosaic","2014-08","20720",3118.275099
335,"Mosaic","2014-08","20721",3971.917049
335,"Mosaic","2014-08","20722",5005.764004
335,"Mosaic","2014-08","20723",3117.949053
335,"Mosaic","2014-08","20724",5618.493037
335,"Mosaic","2014-08","20725",2958.580931
335,"Mosaic","2014-08","20726",5011.396626
335,"Mosaic","2014-08","20727",6038.110691
335,"Mosaic","2014-08","20728",5382.552914
335,"Mosaic","2014-08","20729",6933.695899
335,"Mosaic","2014-08","20730",4895.176238
335,"Mosaic","2014-08","20731",3582.408401
335,"Mosaic","2014-08","20732",6260.64186
335,"Mosaic","2014-08","20733",3763.972873
335,"Mosaic","2014-08","20734",2948.515427
336,"Mosaic","2014-08","20718",1656.872766
336,"Mosaic","2014-08","20719",1387.063251
336,"Mosaic","2014-08","20720",1801.963723
336,"Mosaic","2014-08","20721",2546.688502
336,"Mosaic","2014-08","20722",2026.731242
336,"Mosaic","2014-08","20723",1321.326243
336,"Mosaic","2014-08","20724",2805.190742
336,"Mosaic","2014-08","20725",1359.811222
336,"Mosaic","2014-08","20726",1367.972865
336,"Mosaic","2014-08","20727",1432.624128
336,"Mosaic","2014-08","20728",1314.153803
336,"Mosaic","2014-08","20729",1944.615868
336,"Mosaic","2014-08","20730",1910.352736
336,"Mosaic","2014-08","20731",1913.184689
336,"Mosaic","2014-08","20732",1505.680569
336,"Mosaic","2014-08","20733",2767.25551
336,"Mosaic","2014-08","20734",1962.566194
337,"Mosaic","2014-08","20718",969.976806
337,"Mosaic","2014-08","20719",927.9125128
337,"Mosaic","2014-08","20720",1113.140937
337,"Mosaic","2014-08","20721",2265.048086
337,"Mosaic","2014-08","20722",1358.700909
337,"Mosaic","2014-08","20723",813.837993
337,"Mosaic","2014-08","20724",2961.982818
337,"Mosaic","2014-08","20725",890.1874502
337,"Mosaic","2014-08","20726",1279.121806
337,"Mosaic","2014-08","20727",1201.831087
337,"Mosaic","2014-08","20728",1277.427143
337,"Mosaic","2014-08","20729",2028.305547
337,"Mosaic","2014-08","20730",1728.72718
337,"Mosaic","2014-08","20731",1545.920386
337,"Mosaic","2014-08","20732",1410.934774
337,"Mosaic","2014-08","20733",2131.757724
337,"Mosaic","2014-08","20734",1642.941788
338,"Mosaic","2014-08","20718",1345.815759
338,"Mosaic","2014-08","20719",1493.410788
338,"Mosaic","2014-08","20720",1459.601804
338,"Mosaic","2014-08","20721",4087.485341
338,"Mosaic","2014-08","20722",2224.607156
338,"Mosaic","2014-08","20723",1342.866695
338,"Mosaic","2014-08","20724",5257.723681
338,"Mosaic","2014-08","20725",1528.772912
338,"Mosaic","2014-08","20726",2041.44825
338,"Mosaic","2014-08","20727",1993.42778
338,"Mosaic","2014-08","20728",2043.454316
338,"Mosaic","2014-08","20729",3244.017804
338,"Mosaic","2014-08","20730",2793.248911
338,"Mosaic","2014-08","20731",2693.33839
338,"Mosaic","2014-08","20732",2485.039599
338,"Mosaic","2014-08","20733",3289.353936
338,"Mosaic","2014-08","20734",2814.526768
361,"Mosaic","2014-08","20718",47899.41517
361,"Mosaic","2014-08","20719",42861.32498
361,"Mosaic","2014-08","20720",41101.82812
361,"Mosaic","2014-08","20721",32491.50014
361,"Mosaic","2014-08","20722",49797.2431
361,"Mosaic","2014-08","20723",47241.89826
361,"Mosaic","2014-08","20724",26389.3834
361,"Mosaic","2014-08","20725",49794.57225
361,"Mosaic","2014-08","20726",37940.47162
361,"Mosaic","2014-08","20727",47080.00277
361,"Mosaic","2014-08","20728",41752.97122
361,"Mosaic","2014-08","20729",33528.14722
361,"Mosaic","2014-08","20730",33950.21766
361,"Mosaic","2014-08","20731",34235.14309
361,"Mosaic","2014-08","20732",41470.70355
361,"Mosaic","2014-08","20733",33347.90696
361,"Mosaic","2014-08","20734",32974.87599
362,"Mosaic","2014-08","20718",1458.411964
362,"Mosaic","2014-08","20719",1667.162517
362,"Mosaic","2014-08","20720",1577.397302
362,"Mosaic","2014-08","20721",4422.910171
362,"Mosaic","2014-08","20722",2106.667402
362,"Mosaic","2014-08","20723",1421.898908
362,"Mosaic","2014-08","20724",5513.718869
362,"Mosaic","2014-08","20725",1538.987312
362,"Mosaic","2014-08","20726",2075.836273
362,"Mosaic","2014-08","20727",2156.41904
362,"Mosaic","2014-08","20728",1854.190184
362,"Mosaic","2014-08","20729",2903.790503
362,"Mosaic","2014-08","20730",2520.345617
362,"Mosaic","2014-08","20731",2850.527852
362,"Mosaic","2014-08","20732",2914.931362
362,"Mosaic","2014-08","20733",3798.471028
362,"Mosaic","2014-08","20734",3190.363371
363,"Mosaic","2014-08","20718",576.291314
363,"Mosaic","2014-08","20719",576.118964
363,"Mosaic","2014-08","20720",651.797312
363,"Mosaic","2014-08","20721",1294.820352
363,"Mosaic","2014-08","20722",835.873788
363,"Mosaic","2014-08","20723",591.980219
363,"Mosaic","2014-08","20724",1598.323408
363,"Mosaic","2014-08","20725",573.337975
363,"Mosaic","2014-08","20726",868.959581
363,"Mosaic","2014-08","20727",850.785011
363,"Mosaic","2014-08","20728",722.692604
363,"Mosaic","2014-08","20729",1221.785231
363,"Mosaic","2014-08","20730",996.81838
363,"Mosaic","2014-08","20731",978.23362
363,"Mosaic","2014-08","20732",1044.512196
363,"Mosaic","2014-08","20733",1093.083351
363,"Mosaic","2014-08","20734",932.7067
364,"Mosaic","2014-08","20718",1851.280517
364,"Mosaic","2014-08","20719",1623.90138
364,"Mosaic","2014-08","20720",2188.918759
364,"Mosaic","2014-08","20721",3927.558653
364,"Mosaic","2014-08","20722",2734.62655
364,"Mosaic","2014-08","20723",1894.021746
364,"Mosaic","2014-08","20724",5971.073244
364,"Mosaic","2014-08","20725",1792.194913
364,"Mosaic","2014-08","20726",3618.776852
364,"Mosaic","2014-08","20727",3269.021394
364,"Mosaic","2014-08","20728",3447.003312
364,"Mosaic","2014-08","20729",5659.243462
364,"Mosaic","2014-08","20730",4222.132929
364,"Mosaic","2014-08","20731",3155.656304
364,"Mosaic","2014-08","20732",3834.345317
364,"Mosaic","2014-08","20733",3433.816453
364,"Mosaic","2014-08","20734",2752.605243
365,"Mosaic","2014-08","20718",1647.483157
365,"Mosaic","2014-08","20719",1230.526758
365,"Mosaic","2014-08","20720",1822.60439
365,"Mosaic","2014-08","20721",2131.111104
365,"Mosaic","2014-08","20722",2615.676961
365,"Mosaic","2014-08","20723",1561.261421
365,"Mosaic","2014-08","20724",2728.292642
365,"Mosaic","2014-08","20725",1363.919838
365,"Mosaic","2014-08","20726",2142.356932
365,"Mosaic","2014-08","20727",2368.533253
365,"Mosaic","2014-08","20728",2335.161194
365,"Mosaic","2014-08","20729",3257.074886
365,"Mosaic","2014-08","20730",2556.714858
365,"Mosaic","2014-08","20731",1936.250253
365,"Mosaic","2014-08","20732",2305.440779
365,"Mosaic","2014-08","20733",2222.195208
365,"Mosaic","2014-08","20734",1609.52857
366,"Mosaic","2014-08","20718",1695.301593
366,"Mosaic","2014-08","20719",1326.34697
366,"Mosaic","2014-08","20720",1626.315444
366,"Mosaic","2014-08","20721",1611.658012
366,"Mosaic","2014-08","20722",2015.211155
366,"Mosaic","2014-08","20723",1383.20548
366,"Mosaic","2014-08","20724",1935.693753
366,"Mosaic","2014-08","20725",1438.849091
366,"Mosaic","2014-08","20726",1562.015878
366,"Mosaic","2014-08","20727",1759.963939
366,"Mosaic","2014-08","20728",1533.521934
366,"Mosaic","2014-08","20729",2124.461073
366,"Mosaic","2014-08","20730",1738.906215
366,"Mosaic","2014-08","20731",1525.557326
366,"Mosaic","2014-08","20732",1719.784638
366,"Mosaic","2014-08","20733",1836.876619
366,"Mosaic","2014-08","20734",1287.145602
367,"Mosaic","2014-08","20718",1238.926147
367,"Mosaic","2014-08","20719",948.945742
367,"Mosaic","2014-08","20720",1109.702625
367,"Mosaic","2014-08","20721",1089.290172
367,"Mosaic","2014-08","20722",1714.601831
367,"Mosaic","2014-08","20723",1061.794071
367,"Mosaic","2014-08","20724",1094.266057
367,"Mosaic","2014-08","20725",1159.585168
367,"Mosaic","2014-08","20726",1120.689899
367,"Mosaic","2014-08","20727",1447.46785
367,"Mosaic","2014-08","20728",1235.389765
367,"Mosaic","2014-08","20729",1451.514099
367,"Mosaic","2014-08","20730",1197.707024
367,"Mosaic","2014-08","20731",997.157252
367,"Mosaic","2014-08","20732",1307.852447
367,"Mosaic","2014-08","20733",1177.925903
367,"Mosaic","2014-08","20734",846.2295
368,"Mosaic","2014-08","20718",847.612576
368,"Mosaic","2014-08","20719",652.318015
368,"Mosaic","2014-08","20720",665.764267
368,"Mosaic","2014-08","20721",584.79813
368,"Mosaic","2014-08","20722",1239.903883
368,"Mosaic","2014-08","20723",688.98062
368,"Mosaic","2014-08","20724",429.510716
368,"Mosaic","2014-08","20725",805.084371
368,"Mosaic","2014-08","20726",646.605935
368,"Mosaic","2014-08","20727",971.836075
368,"Mosaic","2014-08","20728",844.765507
368,"Mosaic","2014-08","20729",787.702356
368,"Mosaic","2014-08","20730",660.556815
368,"Mosaic","2014-08","20731",595.09966
368,"Mosaic","2014-08","20732",816.284452
368,"Mosaic","2014-08","20733",623.465367
368,"Mosaic","2014-08","20734",492.259576
369,"Mosaic","2014-08","20718",1413.142764
369,"Mosaic","2014-08","20719",1054.860202
369,"Mosaic","2014-08","20720",958.62817
369,"Mosaic","2014-08","20721",773.62833
369,"Mosaic","2014-08","20722",2044.481959
369,"Mosaic","2014-08","20723",1144.788544
369,"Mosaic","2014-08","20724",296.876162
369,"Mosaic","2014-08","20725",1459.456264
369,"Mosaic","2014-08","20726",839.796905
369,"Mosaic","2014-08","20727",1536.515192
369,"Mosaic","2014-08","20728",1112.209926
369,"Mosaic","2014-08","20729",747.283255
369,"Mosaic","2014-08","20730",679.343987
369,"Mosaic","2014-08","20731",817.631751
369,"Mosaic","2014-08","20732",1244.56562
369,"Mosaic","2014-08","20733",827.832773
369,"Mosaic","2014-08","20734",718.084048
370,"Mosaic","2014-08","20718",573.167604
370,"Mosaic","2014-08","20719",351.574478
370,"Mosaic","2014-08","20720",304.496827
370,"Mosaic","2014-08","20721",339.638814
370,"Mosaic","2014-08","20722",1043.037483
370,"Mosaic","2014-08","20723",555.791879
370,"Mosaic","2014-08","20724",42.891185
370,"Mosaic","2014-08","20725",681.027875
370,"Mosaic","2014-08","20726",353.413716
370,"Mosaic","2014-08","20727",912.30647
370,"Mosaic","2014-08","20728",515.702788
370,"Mosaic","2014-08","20729",197.212663
370,"Mosaic","2014-08","20730",184.280599
370,"Mosaic","2014-08","20731",221.875754
370,"Mosaic","2014-08","20732",711.683687
370,"Mosaic","2014-08","20733",241.646106
370,"Mosaic","2014-08","20734",224.429201
371,"Mosaic","2014-08","20718",223.384203
371,"Mosaic","2014-08","20719",103.24597
371,"Mosaic","2014-08","20720",84.375784
371,"Mosaic","2014-08","20721",148.584369
371,"Mosaic","2014-08","20722",483.922279
371,"Mosaic","2014-08","20723",260.278632
371,"Mosaic","2014-08","20724",5.346655
371,"Mosaic","2014-08","20725",306.558478
371,"Mosaic","2014-08","20726",150.54586
371,"Mosaic","2014-08","20727",499.153023
371,"Mosaic","2014-08","20728",227.361477
371,"Mosaic","2014-08","20729",53.926992
371,"Mosaic","2014-08","20730",44.190995
371,"Mosaic","2014-08","20731",36.008775
371,"Mosaic","2014-08","20732",383.598635
371,"Mosaic","2014-08","20733",66.686446
371,"Mosaic","2014-08","20734",57.646969
372,"Mosaic","2014-08","20718",214211.959
372,"Mosaic","2014-08","20719",187172.6184
372,"Mosaic","2014-08","20720",169228.3742
372,"Mosaic","2014-08","20721",135941.393
372,"Mosaic","2014-08","20722",242755.1685
372,"Mosaic","2014-08","20723",221892.8735
372,"Mosaic","2014-08","20724",104155.9866
372,"Mosaic","2014-08","20725",235898.3505
372,"Mosaic","2014-08","20726",176928.8581
372,"Mosaic","2014-08","20727",242499.0721
372,"Mosaic","2014-08","20728",204027.3677
372,"Mosaic","2014-08","20729",146483.6815
372,"Mosaic","2014-08","20730",140731.9887
372,"Mosaic","2014-08","20731",142877.3034
372,"Mosaic","2014-08","20732",210800.4111
372,"Mosaic","2014-08","20733",131121.7123
372,"Mosaic","2014-08","20734",135996.1568
373,"Mosaic","2014-08","20718",4.472120551
373,"Mosaic","2014-08","20719",4.366934958
373,"Mosaic","2014-08","20720",4.117295555
373,"Mosaic","2014-08","20721",4.183906328
373,"Mosaic","2014-08","20722",4.874871646
373,"Mosaic","2014-08","20723",4.696950835
